mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_deceased,split1_test_f1_deceased,split2_test_f1_deceased,split3_test_f1_deceased,mean_test_f1_deceased,std_test_f1_deceased,rank_test_f1_deceased
0.009137928485870361,0.0006295285666974668,0.4871251583099365,0.0034572580179190442,0.12328467394420659,{'var_smoothing': 0.12328467394420659},0.7910635619886721,0.7875393329137823,0.7878902316213494,0.7909113796576033,0.7893511265453519,0.0016419222777130594,90,0.7722136631548285,0.7723077317639447,0.7721488014749843,0.7736343554706927,0.7725761379661126,0.0006135696052256746,90,0.6068796068796068,0.6124999999999999,0.6119904076738609,0.6067637620340657,0.6095334441468834,0.002718046846993541,90
0.008502185344696045,0.00017102801642030442,0.48702239990234375,0.00325776480868413,0.1,{'var_smoothing': 0.1},0.791567023285085,0.7879169288860919,0.7878902316213494,0.7910372608257804,0.7896028611545766,0.0017095981123989971,89,0.7726834007054442,0.7726676553601884,0.7721488014749843,0.7737484781701239,0.7728120839276852,0.0005818498028118587,89,0.6070287539936102,0.6124999999999999,0.6119904076738609,0.6069135802469136,0.6096081854785962,0.002643479617576133,89
0.008359432220458984,0.0006477190208013362,0.49110209941864014,0.0025786804773423396,0.08111308307896872,{'var_smoothing': 0.08111308307896872},0.791567023285085,0.7879169288860919,0.7878902316213494,0.7912890231621349,0.7896658017386652,0.0017649855986774073,88,0.7726834007054442,0.7726676553601884,0.7721613143365458,0.7740867493562537,0.772899779939608,0.0007167512881582794,88,0.6070287539936102,0.6124999999999999,0.6119904076738609,0.6076011846001974,0.6097800865669172,0.0024799643741785986,88
0.009176850318908691,0.0009673570598797577,0.4953232407569885,0.008332236025999529,0.0657933224657568,{'var_smoothing': 0.0657933224657568},0.791567023285085,0.7879169288860919,0.7885196374622356,0.7912890231621349,0.7898231531988867,0.0016219357287726873,87,0.7726834007054442,0.7726676553601884,0.7727573561450399,0.7740867493562537,0.7730487903917316,0.0006002220979127374,87,0.6070287539936102,0.6124999999999999,0.6121372031662269,0.6076011846001974,0.6098167854400086,0.002513264074195934,87
0.008544325828552246,0.0004037428573513911,0.4965550899505615,0.0035357960313748536,0.0533669923120631,{'var_smoothing': 0.0533669923120631},0.7916928886091882,0.7879169288860919,0.7886455186304129,0.7912890231621349,0.789886089821957,0.0016316675126346338,86,0.772794716176414,0.7726717297865872,0.7728701291634712,0.7740867493562537,0.7731058311206814,0.0005707434787888052,86,0.6071779744346116,0.6123527998077386,0.6122840690978888,0.6076011846001974,0.609854006985109,0.0024690851722689315,86
0.00933009386062622,0.00035926960083267843,0.4954664707183838,0.008009009822499531,0.04328761281083057,{'var_smoothing': 0.04328761281083057},0.7916928886091882,0.7879169288860919,0.7886455186304129,0.7914149043303121,0.7899175601140013,0.0016594009321136216,85,0.772794716176414,0.7726717297865872,0.7728701291634712,0.7742009092134167,0.7731343710849722,0.0006198245316989747,85,0.6071779744346116,0.6123527998077386,0.6122840690978888,0.6077511725499877,0.6098915039725566,0.0024354982148923803,85
0.008658170700073242,0.0005984383512280454,0.4665972590446472,0.002568878619360494,0.03511191734215131,{'var_smoothing': 0.03511191734215131},0.7920704845814978,0.7880427942101951,0.7887713997985901,0.7915407854984894,0.7901063660221931,0.0017288568759744633,84,0.7731427243704884,0.77278539618127,0.7729829032194101,0.774315448689712,0.7733066181152202,0.0005960419292700617,84,0.6074766355140186,0.6124999999999999,0.6124310055195584,0.6079012345679012,0.6100772189003696,0.0023931214694364496,83
0.008607447147369385,0.0004362490744208137,0.4788969159126282,0.009795435302131263,0.02848035868435802,{'var_smoothing': 0.02848035868435802},0.7921963499056011,0.7880427942101951,0.7887713997985901,0.7915407854984894,0.7901378323532189,0.0017650846147114192,83,0.7732540729560652,0.77278539618127,0.7729829032194101,0.774315448689712,0.7733344552616144,0.0005903101161895416,83,0.6076260762607626,0.6124999999999999,0.6124310055195584,0.6079012345679012,0.6101145790870556,0.0023530620808878415,81
0.009044289588928223,0.0006322590221074941,0.4726296663284302,0.002007268421286173,0.02310129700083159,{'var_smoothing': 0.02310129700083159},0.7925739458779106,0.7880427942101951,0.7887713997985901,0.7917925478348439,0.7902951719303849,0.0019254890422447403,82,0.7736123908357783,0.77278539618127,0.7729829032194101,0.7745584465462901,0.7734847841956871,0.0006910250369481739,82,0.6076260762607626,0.6124999999999999,0.6124310055195584,0.6077511725499877,0.6100770635825772,0.0023889731828093293,84
0.008696556091308594,0.00040488448500210526,0.4875900149345398,0.01505499715850432,0.01873817422860384,{'var_smoothing': 0.01873817422860384},0.7925739458779106,0.7880427942101951,0.7888972809667674,0.7917925478348439,0.7903266422224292,0.0019012027986660181,81,0.7736123908357783,0.77278539618127,0.773095678341631,0.7745584465462901,0.7735129779762423,0.00067201222106092,81,0.6076260762607626,0.6124999999999999,0.6125780124819971,0.6077511725499877,0.6101138153231869,0.0024257509901991015,82
0.008341431617736816,0.0004220598962171154,0.47420215606689453,0.007047361133463789,0.01519911082952933,{'var_smoothing': 0.01519911082952933},0.7925739458779106,0.7880427942101951,0.7890231621349446,0.7917925478348439,0.7903581125144735,0.0018781848650211612,78,0.7736123908357783,0.77278539618127,0.7732140471185217,0.7745584465462901,0.773542570170465,0.0006553853030538733,78,0.6076260762607626,0.6124999999999999,0.6127250900360144,0.6077511725499877,0.6101505847116911,0.0024636432119144198,78
0.00829094648361206,0.0007975921705393688,0.4713326096534729,0.0029369312163945926,0.012328467394420659,{'var_smoothing': 0.012328467394420659},0.7925739458779106,0.7880427942101951,0.7890231621349446,0.7917925478348439,0.7903581125144735,0.0018781848650211612,78,0.7736123908357783,0.77278539618127,0.7732140471185217,0.7745584465462901,0.773542570170465,0.0006553853030538733,78,0.6076260762607626,0.6124999999999999,0.6127250900360144,0.6077511725499877,0.6101505847116911,0.0024636432119144198,78
0.00801992416381836,0.0004560353202517811,0.4733949303627014,0.004130117769808984,0.01,{'var_smoothing': 0.01},0.7925739458779106,0.7880427942101951,0.7890231621349446,0.7917925478348439,0.7903581125144735,0.0018781848650211612,78,0.7736123908357783,0.77278539618127,0.7732140471185217,0.7745584465462901,0.773542570170465,0.0006553853030538733,78,0.6076260762607626,0.6124999999999999,0.6127250900360144,0.6077511725499877,0.6101505847116911,0.0024636432119144198,78
0.007768392562866211,0.00011468887785082538,0.4781187176704407,0.010318268940244884,0.008111308307896872,{'var_smoothing': 0.008111308307896872},0.7925739458779106,0.7882945248584015,0.7891490433031219,0.7921701913393756,0.7905469263447024,0.0018554774914000107,77,0.7736123908357783,0.7731678653616392,0.7733268693187477,0.7751205830304246,0.7738069271366474,0.0007749825224504718,77,0.6076260762607626,0.6133525456292027,0.6128722382324687,0.608974358974359,0.6107063047741983,0.00245872438252608,77
0.008253633975982666,0.0003120431241573555,0.4737061858177185,0.0021533900624300683,0.006579332246575682,{'var_smoothing': 0.006579332246575682},0.7925739458779106,0.7882945248584015,0.7895266868076536,0.7924219536757301,0.7907042778049239,0.00184659815068286,76,0.7736123908357783,0.7731678653616392,0.7738204182881486,0.7753491012703652,0.7739874439389829,0.0008207286596080135,76,0.6076260762607626,0.6133525456292027,0.6138708903287737,0.6092747903305378,0.6110310756373192,0.002651995910544729,76
0.008311748504638672,0.00042391939679520556,0.47542667388916016,0.0018640738196198312,0.005336699231206307,{'var_smoothing': 0.005336699231206307},0.7930774071743235,0.7882945248584015,0.7895266868076536,0.7924219536757301,0.7908301431290271,0.001981944430473268,69,0.7742771119129667,0.7731678653616392,0.7738204182881486,0.7753491012703652,0.7741536242082799,0.0007948523932343972,75,0.6089948390267879,0.6133525456292027,0.6138708903287737,0.6092747903305378,0.6113732663288256,0.0022481208897925644,69
0.009091615676879883,0.0004248262841609558,0.4831658601760864,0.007946368491241633,0.004328761281083057,{'var_smoothing': 0.004328761281083057},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7924219536757301,0.7908930757910787,0.0019783622889710992,1,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7753491012703652,0.7742116464066854,0.0007653693671199044,1,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6092747903305378,0.6114475258316199,0.002242173232116829,1
0.008552730083465576,0.00020773479171667987,0.480810284614563,0.0027746547299451955,0.003511191734215131,{'var_smoothing': 0.003511191734215131},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7924219536757301,0.7908930757910787,0.0019783622889710992,1,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7753491012703652,0.7742116464066854,0.0007653693671199044,1,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6092747903305378,0.6114475258316199,0.002242173232116829,1
0.009372711181640625,0.001134737954967168,0.49624669551849365,0.013421081958410639,0.002848035868435802,{'var_smoothing': 0.002848035868435802},0.7932032724984267,0.7884203901825048,0.7894008056394763,0.7922960725075529,0.7908301352069901,0.001976778115317269,70,0.7743943526484115,0.7732827134198161,0.7737075461288448,0.7752348412478632,0.7741548633612338,0.0007389935014917951,69,0.6091445427728613,0.6134998798943069,0.6137236084452975,0.6091245376078915,0.6113731421800893,0.0022400102013697765,70
0.009162962436676025,0.0002542930235882398,0.493968665599823,0.006181059785510305,0.0023101297000831605,{'var_smoothing': 0.0023101297000831605},0.7932032724984267,0.7884203901825048,0.7894008056394763,0.7922960725075529,0.7908301352069901,0.001976778115317269,70,0.7743943526484115,0.7732827134198161,0.7737075461288448,0.7752348412478632,0.7741548633612338,0.0007389935014917951,69,0.6091445427728613,0.6134998798943069,0.6137236084452975,0.6091245376078915,0.6113731421800893,0.0022400102013697765,70
0.008942663669586182,0.0006025684536177731,0.48705965280532837,0.004112890016734839,0.001873817422860383,{'var_smoothing': 0.001873817422860383},0.7932032724984267,0.7884203901825048,0.7894008056394763,0.7922960725075529,0.7908301352069901,0.001976778115317269,70,0.7743943526484115,0.7732827134198161,0.7737075461288448,0.7752348412478632,0.7741548633612338,0.0007389935014917951,69,0.6091445427728613,0.6134998798943069,0.6137236084452975,0.6091245376078915,0.6113731421800893,0.0022400102013697765,70
0.008595526218414307,0.0004309747175018908,0.48142051696777344,0.0015025028100781358,0.0015199110829529332,{'var_smoothing': 0.0015199110829529332},0.7932032724984267,0.7884203901825048,0.7894008056394763,0.7922960725075529,0.7908301352069901,0.001976778115317269,70,0.7743943526484115,0.7732827134198161,0.7737075461288448,0.7752348412478632,0.7741548633612338,0.0007389935014917951,69,0.6091445427728613,0.6134998798943069,0.6137236084452975,0.6091245376078915,0.6113731421800893,0.0022400102013697765,70
0.00849229097366333,0.0004932275207372751,0.47785496711730957,0.0015070061101084913,0.0012328467394420659,{'var_smoothing': 0.0012328467394420659},0.7932032724984267,0.7884203901825048,0.7894008056394763,0.7922960725075529,0.7908301352069901,0.001976778115317269,70,0.7743943526484115,0.7732827134198161,0.7737075461288448,0.7752348412478632,0.7741548633612338,0.0007389935014917951,69,0.6091445427728613,0.6134998798943069,0.6137236084452975,0.6091245376078915,0.6113731421800893,0.0022400102013697765,70
0.008327722549438477,0.0005193448983865849,0.49173814058303833,0.008536980604679223,0.001,{'var_smoothing': 0.001},0.7932032724984267,0.7884203901825048,0.7894008056394763,0.7922960725075529,0.7908301352069901,0.001976778115317269,70,0.7743943526484115,0.7732827134198161,0.7737075461288448,0.7752348412478632,0.7741548633612338,0.0007389935014917951,69,0.6091445427728613,0.6134998798943069,0.6137236084452975,0.6091245376078915,0.6113731421800893,0.0022400102013697765,70
0.008047521114349365,0.00036268992409660964,0.5043326020240784,0.013383517910216663,0.0008111308307896872,{'var_smoothing': 0.0008111308307896872},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.008194923400878906,0.00045435397404893543,0.4991888999938965,0.003201361153957828,0.0006579332246575676,{'var_smoothing': 0.0006579332246575676},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.007885575294494629,0.0001651293946372239,0.4970596432685852,0.006014998940901024,0.0005336699231206307,{'var_smoothing': 0.0005336699231206307},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.008950948715209961,0.0002423555054502274,0.5045178532600403,0.0015264230962414613,0.0004328761281083057,{'var_smoothing': 0.0004328761281083057},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.009377896785736084,0.00035317491335631716,0.5042827725410461,0.006197603890079649,0.0003511191734215131,{'var_smoothing': 0.0003511191734215131},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.009105443954467773,0.000581057798696038,0.49985355138778687,0.004573635101845601,0.0002848035868435802,{'var_smoothing': 0.0002848035868435802},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.008528828620910645,0.0005227057113969975,0.5004099607467651,0.0049476769861011,0.0002310129700083158,{'var_smoothing': 0.0002310129700083158},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.008282124996185303,0.0002192263291407832,0.49489641189575195,0.0031040170303100988,0.0001873817422860383,{'var_smoothing': 0.0001873817422860383},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.008362829685211182,0.00034246952835859627,0.5055362582206726,0.005942346168258203,0.0001519911082952933,{'var_smoothing': 0.0001519911082952933},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.008819401264190674,0.0006323195001766815,0.4804583191871643,0.007369001177372475,0.0001232846739442066,{'var_smoothing': 0.0001232846739442066},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.008698761463165283,0.0008618423440211523,0.4741818308830261,0.002271932745148898,0.0001,{'var_smoothing': 0.0001},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.008085012435913086,0.00042182934367217316,0.47109174728393555,0.002219543897356115,8.111308307896872e-05,{'var_smoothing': 8.111308307896872e-05},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.008153975009918213,0.0002695436907024079,0.4729340672492981,0.002641069164662316,6.579332246575683e-05,{'var_smoothing': 6.579332246575683e-05},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.008254408836364746,0.0005095216032031787,0.47208213806152344,0.003548170710781375,5.3366992312063123e-05,{'var_smoothing': 5.3366992312063123e-05},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.008044600486755371,0.00033928184778837795,0.4701527953147888,0.0023730743310007812,4.328761281083062e-05,{'var_smoothing': 4.328761281083062e-05},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.008025050163269043,0.00022468908303092434,0.4786692261695862,0.008851499067546422,3.511191734215127e-05,{'var_smoothing': 3.511191734215127e-05},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.008368372917175293,0.0009533496318886016,0.472556471824646,0.0017410774500034821,2.848035868435799e-05,{'var_smoothing': 2.848035868435799e-05},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.008800387382507324,0.000706542396973703,0.4733753204345703,0.0032330483141010695,2.310129700083158e-05,{'var_smoothing': 2.310129700083158e-05},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.009069383144378662,0.0008004127408515132,0.4758768677711487,0.003082440033800513,1.873817422860383e-05,{'var_smoothing': 1.873817422860383e-05},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.008235752582550049,0.0004812934005370898,0.47386831045150757,0.0019591963677234596,1.5199110829529332e-05,{'var_smoothing': 1.5199110829529332e-05},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.008844912052154541,0.0005624067221636982,0.4723243713378906,0.00210104520600183,1.2328467394420658e-05,{'var_smoothing': 1.2328467394420658e-05},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.008841753005981445,0.00039623528864368463,0.49083203077316284,0.011459043466576974,1e-05,{'var_smoothing': 1e-05},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
0.009762763977050781,0.0007882682700175067,0.5297431945800781,0.010147714614139956,8.111308307896873e-06,{'var_smoothing': 8.111308307896873e-06},0.7932032724984267,0.7884203901825048,0.7895266868076536,0.7922960725075529,0.7908616054990344,0.0019546508683667523,3,0.7743943526484115,0.7732827134198161,0.7738204182881486,0.7752348412478632,0.7741830814010598,0.0007233639039965892,3,0.6091445427728613,0.6134998798943069,0.6138708903287737,0.6091245376078915,0.6114099626509584,0.0022792111558079327,3
